,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_day
16669,2012-12-02 08:00:00,4,0,0,2,10.66,14.395,93,6.0032,12.0,81.0,93,2,8,12,morning
16670,2012-12-02 09:00:00,4,0,0,2,11.48,13.635,93,11.0014,37.0,135.0,172,2,9,12,morning
16671,2012-12-02 10:00:00,4,0,0,2,12.3,16.665,87,0.0,63.0,230.0,293,2,10,12,morning
16672,2012-12-02 11:00:00,4,0,0,2,13.12,15.91,81,11.0014,81.0,274.0,355,2,11,12,morning
16673,2012-12-02 12:00:00,4,0,0,2,13.94,16.665,81,11.0014,111.0,409.0,520,2,12,12,morning
16674,2012-12-02 13:00:00,4,0,0,1,16.4,20.455,71,15.0013,84.0,347.0,431,2,13,12,afternoon
16675,2012-12-02 14:00:00,4,0,0,1,18.04,21.97,62,16.9979,142.0,331.0,473,2,14,12,afternoon
16676,2012-12-02 15:00:00,4,0,0,1,18.04,21.97,67,8.9981,106.0,311.0,417,2,15,12,afternoon
16677,2012-12-02 16:00:00,4,0,0,2,18.04,21.97,67,7.0015,85.0,358.0,443,2,16,12,afternoon
16678,2012-12-02 17:00:00,4,0,0,3,16.4,20.455,76,12.998,59.0,244.0,303,2,17,12,afternoon
16679,2012-12-02 18:00:00,4,0,0,2,18.04,21.97,72,7.0015,25.0,178.0,203,2,18,12,afternoon
16680,2012-12-02 19:00:00,4,0,0,2,16.4,20.455,82,12.998,16.0,158.0,174,2,19,12,evening
16681,2012-12-02 20:00:00,4,0,0,2,17.22,21.21,82,12.998,12.0,142.0,154,2,20,12,evening
16682,2012-12-02 21:00:00,4,0,0,2,18.04,21.97,77,15.0013,8.0,91.0,99,2,21,12,evening
16683,2012-12-02 22:00:00,4,0,0,2,18.04,21.97,77,12.998,11.0,85.0,96,2,22,12,evening
16684,2012-12-02 23:00:00,4,0,0,2,17.22,21.21,82,8.9981,7.0,44.0,51,2,23,12,night
16685,2012-12-03 00:00:00,4,0,1,2,17.22,21.21,82,11.0014,3.0,18.0,21,3,0,12,night
16686,2012-12-03 01:00:00,4,0,1,1,16.4,20.455,82,8.9981,2.0,11.0,13,3,1,12,night
16687,2012-12-03 02:00:00,4,0,1,1,17.22,21.21,77,11.0014,1.0,9.0,10,3,2,12,night
16688,2012-12-03 03:00:00,4,0,1,1,15.58,19.695,87,0.0,2.0,6.0,8,3,3,12,night
16689,2012-12-03 04:00:00,4,0,1,1,14.76,18.94,93,0.0,1.0,4.0,5,3,4,12,night
16690,2012-12-03 05:00:00,4,0,1,1,13.94,17.425,93,6.0032,0.0,38.0,38,3,5,12,night
16691,2012-12-03 06:00:00,4,0,1,1,14.76,18.94,93,0.0,2.0,136.0,138,3,6,12,night
16692,2012-12-03 07:00:00,4,0,1,2,13.94,18.18,93,0.0,9.0,387.0,396,3,7,12,night
16693,2012-12-03 08:00:00,4,0,1,1,14.76,18.94,93,0.0,19.0,712.0,731,3,8,12,morning
16694,2012-12-03 09:00:00,4,0,1,1,16.4,20.455,87,6.0032,19.0,289.0,308,3,9,12,morning
16695,2012-12-03 10:00:00,4,0,1,1,18.04,21.97,77,8.9981,31.0,105.0,136,3,10,12,morning
16696,2012-12-03 11:00:00,4,0,1,1,19.68,23.485,77,8.9981,51.0,182.0,233,3,11,12,morning
16697,2012-12-03 12:00:00,4,0,1,1,21.32,25.0,68,11.0014,40.0,228.0,268,3,12,12,morning
16698,2012-12-03 13:00:00,4,0,1,1,23.78,27.275,56,6.0032,81.0,240.0,321,3,13,12,afternoon
16699,2012-12-03 14:00:00,4,0,1,1,24.6,31.06,53,0.0,51.0,209.0,260,3,14,12,afternoon
16700,2012-12-03 15:00:00,4,0,1,1,24.6,31.06,56,0.0,58.0,210.0,268,3,15,12,afternoon
16701,2012-12-03 16:00:00,4,0,1,1,24.6,31.06,53,8.9981,45.0,397.0,442,3,16,12,afternoon
16702,2012-12-03 17:00:00,4,0,1,1,21.32,25.0,63,7.0015,43.0,665.0,708,3,17,12,afternoon
16703,2012-12-03 18:00:00,4,0,1,1,20.5,24.24,68,6.0032,26.0,666.0,692,3,18,12,afternoon
16704,2012-12-03 19:00:00,4,0,1,1,20.5,24.24,68,6.0032,27.0,444.0,471,3,19,12,evening
16705,2012-12-03 20:00:00,4,0,1,2,18.86,22.725,77,0.0,16.0,284.0,300,3,20,12,evening
16706,2012-12-03 21:00:00,4,0,1,1,18.04,21.97,82,12.998,14.0,207.0,221,3,21,12,evening
16707,2012-12-03 22:00:00,4,0,1,1,17.22,21.21,82,7.0015,5.0,139.0,144,3,22,12,evening
16708,2012-12-03 23:00:00,4,0,1,1,17.22,21.21,82,7.0015,9.0,93.0,102,3,23,12,night
16709,2012-12-04 00:00:00,4,0,1,1,17.22,21.21,88,7.0015,6.0,49.0,55,4,0,12,night
16710,2012-12-04 01:00:00,4,0,1,1,17.22,21.21,82,7.0015,3.0,22.0,25,4,1,12,night
16711,2012-12-04 02:00:00,4,0,1,1,17.22,21.21,88,6.0032,3.0,5.0,8,4,2,12,night
16712,2012-12-04 03:00:00,4,0,1,2,16.4,20.455,87,8.9981,1.0,3.0,4,4,3,12,night
16713,2012-12-04 04:00:00,4,0,1,2,16.4,20.455,87,8.9981,0.0,7.0,7,4,4,12,night
16714,2012-12-04 05:00:00,4,0,1,2,18.04,21.97,88,0.0,1.0,45.0,46,4,5,12,night
16715,2012-12-04 06:00:00,4,0,1,2,14.76,18.94,93,0.0,3.0,150.0,153,4,6,12,night
16716,2012-12-04 07:00:00,4,0,1,1,17.22,21.21,88,8.9981,7.0,495.0,502,4,7,12,night
16717,2012-12-04 08:00:00,4,0,1,2,18.04,21.97,88,11.0014,21.0,700.0,721,4,8,12,morning
16718,2012-12-04 09:00:00,4,0,1,1,18.86,22.725,82,7.0015,19.0,317.0,336,4,9,12,morning
16719,2012-12-04 10:00:00,4,0,1,1,18.86,22.725,82,12.998,26.0,130.0,156,4,10,12,morning
16720,2012-12-04 11:00:00,4,0,1,1,19.68,23.485,77,12.998,24.0,183.0,207,4,11,12,morning
16721,2012-12-04 12:00:00,4,0,1,1,21.32,25.0,68,12.998,39.0,273.0,312,4,12,12,morning
16722,2012-12-04 13:00:00,4,0,1,2,22.14,25.76,64,11.0014,39.0,233.0,272,4,13,12,afternoon
16723,2012-12-04 14:00:00,4,0,1,2,23.78,27.275,56,15.0013,39.0,231.0,270,4,14,12,afternoon
16724,2012-12-04 15:00:00,4,0,1,2,24.6,31.06,49,16.9979,56.0,244.0,300,4,15,12,afternoon
16725,2012-12-04 16:00:00,4,0,1,1,23.78,27.275,49,19.0012,44.0,391.0,435,4,16,12,afternoon
16726,2012-12-04 17:00:00,4,0,1,1,21.32,25.0,59,15.0013,43.0,700.0,743,4,17,12,afternoon
16727,2012-12-04 18:00:00,4,0,1,1,20.5,24.24,63,15.0013,38.0,693.0,731,4,18,12,afternoon
16728,2012-12-04 19:00:00,4,0,1,1,19.68,23.485,67,15.0013,46.0,414.0,460,4,19,12,evening
16729,2012-12-04 20:00:00,4,0,1,2,20.5,24.24,63,15.0013,34.0,272.0,306,4,20,12,evening
16730,2012-12-04 21:00:00,4,0,1,2,20.5,24.24,63,16.9979,28.0,252.0,280,4,21,12,evening
16731,2012-12-04 22:00:00,4,0,1,2,20.5,24.24,63,19.9995,26.0,155.0,181,4,22,12,evening
16732,2012-12-04 23:00:00,4,0,1,1,19.68,23.485,67,16.9979,5.0,91.0,96,4,23,12,night
16733,2012-12-05 00:00:00,4,0,1,1,20.5,24.24,59,19.0012,6.0,31.0,37,5,0,12,night
16734,2012-12-05 01:00:00,4,0,1,1,21.32,25.0,55,22.0028,0.0,11.0,11,5,1,12,night
16735,2012-12-05 02:00:00,4,0,1,1,18.86,22.725,67,11.0014,2.0,7.0,9,5,2,12,night
16736,2012-12-05 03:00:00,4,0,1,1,19.68,23.485,67,8.9981,0.0,7.0,7,5,3,12,night
16737,2012-12-05 04:00:00,4,0,1,1,20.5,24.24,63,30.0026,1.0,9.0,10,5,4,12,night
16738,2012-12-05 05:00:00,4,0,1,1,20.5,24.24,59,19.0012,1.0,48.0,49,5,5,12,night
16739,2012-12-05 06:00:00,4,0,1,3,19.68,23.485,55,26.0027,5.0,119.0,124,5,6,12,night
16740,2012-12-05 07:00:00,4,0,1,3,18.86,22.725,59,19.9995,9.0,389.0,398,5,7,12,night
16741,2012-12-05 08:00:00,4,0,1,2,18.04,21.97,58,19.0012,22.0,737.0,759,5,8,12,morning
16742,2012-12-05 09:00:00,4,0,1,2,18.04,21.97,51,15.0013,26.0,362.0,388,5,9,12,morning
16743,2012-12-05 10:00:00,4,0,1,2,18.04,21.97,47,23.9994,14.0,127.0,141,5,10,12,morning
16744,2012-12-05 11:00:00,4,0,1,1,18.04,21.97,44,19.0012,11.0,161.0,172,5,11,12,morning
16745,2012-12-05 12:00:00,4,0,1,1,18.04,21.97,41,19.0012,24.0,208.0,232,5,12,12,morning
16746,2012-12-05 13:00:00,4,0,1,1,18.86,22.725,41,19.0012,14.0,200.0,214,5,13,12,afternoon
16747,2012-12-05 14:00:00,4,0,1,1,19.68,23.485,33,32.9975,39.0,179.0,218,5,14,12,afternoon
16748,2012-12-05 15:00:00,4,0,1,1,19.68,23.485,33,19.0012,20.0,265.0,285,5,15,12,afternoon
16749,2012-12-05 16:00:00,4,0,1,1,18.86,22.725,33,19.0012,23.0,354.0,377,5,16,12,afternoon
16750,2012-12-05 17:00:00,4,0,1,1,18.04,21.97,35,19.0012,29.0,576.0,605,5,17,12,afternoon
16751,2012-12-05 18:00:00,4,0,1,1,17.22,21.21,35,30.0026,29.0,580.0,609,5,18,12,afternoon
16752,2012-12-05 19:00:00,4,0,1,1,15.58,19.695,43,23.9994,14.0,400.0,414,5,19,12,evening
16753,2012-12-05 20:00:00,4,0,1,1,13.94,15.15,46,26.0027,19.0,274.0,293,5,20,12,evening
16754,2012-12-05 21:00:00,4,0,1,1,13.94,15.15,46,27.9993,14.0,184.0,198,5,21,12,evening
16755,2012-12-05 22:00:00,4,0,1,1,13.12,14.395,45,26.0027,4.0,101.0,105,5,22,12,evening
16756,2012-12-05 23:00:00,4,0,1,1,12.3,13.635,49,26.0027,5.0,69.0,74,5,23,12,night
16757,2012-12-06 00:00:00,4,0,1,1,10.66,12.12,48,19.0012,1.0,43.0,44,6,0,12,night
16758,2012-12-06 01:00:00,4,0,1,1,10.66,12.12,48,19.0012,0.0,16.0,16,6,1,12,night
16759,2012-12-06 02:00:00,4,0,1,1,9.84,10.605,52,19.0012,0.0,9.0,9,6,2,12,night
16760,2012-12-06 03:00:00,4,0,1,1,9.02,11.365,55,12.998,0.0,2.0,2,6,3,12,night
16761,2012-12-06 04:00:00,4,0,1,1,9.02,10.605,55,19.9995,1.0,8.0,9,6,4,12,night
16762,2012-12-06 05:00:00,4,0,1,1,9.02,10.605,55,19.0012,0.0,32.0,32,6,5,12,night
16763,2012-12-06 06:00:00,4,0,1,1,9.02,10.605,55,19.9995,2.0,122.0,124,6,6,12,night
16764,2012-12-06 07:00:00,4,0,1,1,9.02,10.605,51,19.9995,8.0,381.0,389,6,7,12,night
16765,2012-12-06 08:00:00,4,0,1,1,9.02,10.605,51,19.9995,13.0,646.0,659,6,8,12,morning
16766,2012-12-06 09:00:00,4,0,1,1,9.84,11.365,48,12.998,19.0,257.0,276,6,9,12,morning
16767,2012-12-06 10:00:00,4,0,1,1,9.84,11.365,52,12.998,23.0,122.0,145,6,10,12,morning
16768,2012-12-06 11:00:00,4,0,1,1,10.66,12.88,48,11.0014,16.0,162.0,178,6,11,12,morning
16769,2012-12-06 12:00:00,4,0,1,1,11.48,15.91,41,0.0,29.0,206.0,235,6,12,12,morning
16770,2012-12-06 13:00:00,4,0,1,1,12.3,16.665,39,0.0,33.0,212.0,245,6,13,12,afternoon
16771,2012-12-06 14:00:00,4,0,1,1,12.3,15.91,42,6.0032,37.0,175.0,212,6,14,12,afternoon
16772,2012-12-06 15:00:00,4,0,1,1,13.12,17.425,39,0.0,38.0,232.0,270,6,15,12,afternoon
16773,2012-12-06 16:00:00,4,0,1,1,13.12,17.425,42,0.0,39.0,292.0,331,6,16,12,afternoon
16774,2012-12-06 17:00:00,4,0,1,1,12.3,15.91,45,7.0015,31.0,586.0,617,6,17,12,afternoon
16775,2012-12-06 18:00:00,4,0,1,1,11.48,13.635,45,11.0014,23.0,542.0,565,6,18,12,afternoon
16776,2012-12-06 19:00:00,4,0,1,1,10.66,12.88,60,12.998,13.0,360.0,373,6,19,12,evening
16777,2012-12-06 20:00:00,4,0,1,2,9.84,12.88,60,7.0015,5.0,222.0,227,6,20,12,evening
16778,2012-12-06 21:00:00,4,0,1,2,9.84,12.12,60,8.9981,7.0,184.0,191,6,21,12,evening
16779,2012-12-06 22:00:00,4,0,1,1,9.84,12.12,65,11.0014,2.0,131.0,133,6,22,12,evening
16780,2012-12-06 23:00:00,4,0,1,1,9.84,12.12,65,11.0014,0.0,93.0,93,6,23,12,night
16781,2012-12-07 00:00:00,4,0,1,1,9.84,12.88,70,7.0015,3.0,45.0,48,7,0,12,night
16782,2012-12-07 01:00:00,4,0,1,2,9.84,11.365,70,12.998,2.0,26.0,28,7,1,12,night
16783,2012-12-07 02:00:00,4,0,1,2,10.66,13.635,70,8.9981,0.0,11.0,11,7,2,12,night
16784,2012-12-07 03:00:00,4,0,1,2,10.66,12.88,81,12.998,0.0,5.0,5,7,3,12,night
16785,2012-12-07 04:00:00,4,0,1,1,10.66,13.635,75,7.0015,0.0,10.0,10,7,4,12,night
16786,2012-12-07 05:00:00,4,0,1,2,10.66,13.635,81,7.0015,1.0,25.0,26,7,5,12,night
16787,2012-12-07 06:00:00,4,0,1,2,11.48,13.635,75,11.0014,0.0,84.0,84,7,6,12,night
16788,2012-12-07 07:00:00,4,0,1,3,11.48,13.635,81,11.0014,3.0,212.0,215,7,7,12,night
16789,2012-12-07 08:00:00,4,0,1,2,12.3,14.395,75,12.998,11.0,430.0,441,7,8,12,morning
16790,2012-12-07 09:00:00,4,0,1,2,12.3,15.15,81,8.9981,10.0,291.0,301,7,9,12,morning
16791,2012-12-07 10:00:00,4,0,1,2,13.12,15.91,76,11.0014,16.0,150.0,166,7,10,12,morning
16792,2012-12-07 11:00:00,4,0,1,2,13.12,15.91,76,12.998,20.0,183.0,203,7,11,12,morning
16793,2012-12-07 12:00:00,4,0,1,2,13.94,16.665,71,12.998,36.0,204.0,240,7,12,12,morning
16794,2012-12-07 13:00:00,4,0,1,2,14.76,17.425,66,8.9981,23.0,197.0,220,7,13,12,afternoon
16795,2012-12-07 14:00:00,4,0,1,2,14.76,17.425,71,11.0014,40.0,175.0,215,7,14,12,afternoon
16796,2012-12-07 15:00:00,4,0,1,2,14.76,17.425,71,11.0014,34.0,269.0,303,7,15,12,afternoon
16797,2012-12-07 16:00:00,4,0,1,1,14.76,17.425,76,8.9981,39.0,336.0,375,7,16,12,afternoon
16798,2012-12-07 17:00:00,4,0,1,2,15.58,19.695,66,0.0,29.0,539.0,568,7,17,12,afternoon
16799,2012-12-07 18:00:00,4,0,1,2,15.58,19.695,71,7.0015,25.0,473.0,498,7,18,12,afternoon
16800,2012-12-07 19:00:00,4,0,1,2,15.58,19.695,76,0.0,15.0,337.0,352,7,19,12,evening
16801,2012-12-07 20:00:00,4,0,1,3,15.58,19.695,76,7.0015,12.0,229.0,241,7,20,12,evening
16802,2012-12-07 21:00:00,4,0,1,2,14.76,18.18,93,7.0015,9.0,162.0,171,7,21,12,evening
16803,2012-12-07 22:00:00,4,0,1,2,14.76,18.18,93,6.0032,15.0,150.0,165,7,22,12,evening
16804,2012-12-07 23:00:00,4,0,1,2,14.76,18.18,93,6.0032,6.0,116.0,122,7,23,12,night
16805,2012-12-08 00:00:00,4,0,0,2,14.76,18.18,93,6.0032,5.0,98.0,103,8,0,12,night
16806,2012-12-08 01:00:00,4,0,0,2,14.76,17.425,93,8.9981,16.0,84.0,100,8,1,12,night
16807,2012-12-08 02:00:00,4,0,0,2,14.76,17.425,93,8.9981,3.0,67.0,70,8,2,12,night
16808,2012-12-08 03:00:00,4,0,0,2,14.76,18.18,93,7.0015,6.0,23.0,29,8,3,12,night
16809,2012-12-08 04:00:00,4,0,0,2,14.76,18.94,93,0.0,3.0,9.0,12,8,4,12,night
16810,2012-12-08 05:00:00,4,0,0,2,14.76,18.18,93,7.0015,2.0,4.0,6,8,5,12,night
16811,2012-12-08 06:00:00,4,0,0,2,14.76,18.18,93,7.0015,1.0,19.0,20,8,6,12,night
16812,2012-12-08 07:00:00,4,0,0,2,14.76,18.18,100,6.0032,3.0,36.0,39,8,7,12,night
16813,2012-12-08 08:00:00,4,0,0,2,15.58,19.695,94,6.0032,5.0,106.0,111,8,8,12,morning
16814,2012-12-08 09:00:00,4,0,0,2,15.58,19.695,94,0.0,17.0,153.0,170,8,9,12,morning
16815,2012-12-08 10:00:00,4,0,0,2,16.4,20.455,87,8.9981,43.0,244.0,287,8,10,12,morning
16816,2012-12-08 11:00:00,4,0,0,2,16.4,20.455,87,7.0015,63.0,341.0,404,8,11,12,morning
16817,2012-12-08 12:00:00,4,0,0,2,16.4,20.455,87,15.0013,122.0,364.0,486,8,12,12,morning
16818,2012-12-08 13:00:00,4,0,0,2,16.4,20.455,87,11.0014,148.0,399.0,547,8,13,12,afternoon
16819,2012-12-08 14:00:00,4,0,0,2,16.4,20.455,87,19.0012,164.0,378.0,542,8,14,12,afternoon
16820,2012-12-08 15:00:00,4,0,0,1,17.22,21.21,82,11.0014,167.0,374.0,541,8,15,12,afternoon
16821,2012-12-08 16:00:00,4,0,0,1,17.22,21.21,82,11.0014,139.0,368.0,507,8,16,12,afternoon
16822,2012-12-08 17:00:00,4,0,0,1,15.58,19.695,87,8.9981,77.0,268.0,345,8,17,12,afternoon
16823,2012-12-08 18:00:00,4,0,0,1,16.4,20.455,87,7.0015,40.0,264.0,304,8,18,12,afternoon
16824,2012-12-08 19:00:00,4,0,0,1,16.4,20.455,87,0.0,34.0,212.0,246,8,19,12,evening
16825,2012-12-08 20:00:00,4,0,0,2,14.76,18.94,100,0.0,20.0,162.0,182,8,20,12,evening
16826,2012-12-08 21:00:00,4,0,0,2,14.76,18.94,100,0.0,34.0,175.0,209,8,21,12,evening
16827,2012-12-08 22:00:00,4,0,0,2,15.58,19.695,94,7.0015,23.0,137.0,160,8,22,12,evening
16828,2012-12-08 23:00:00,4,0,0,2,16.4,20.455,94,0.0,18.0,144.0,162,8,23,12,night
16829,2012-12-09 00:00:00,4,0,0,2,16.4,20.455,87,8.9981,15.0,103.0,118,9,0,12,night
16830,2012-12-09 01:00:00,4,0,0,2,16.4,20.455,87,7.0015,17.0,85.0,102,9,1,12,night
16831,2012-12-09 02:00:00,4,0,0,2,16.4,20.455,87,7.0015,8.0,70.0,78,9,2,12,night
16832,2012-12-09 03:00:00,4,0,0,2,16.4,20.455,87,7.0015,14.0,34.0,48,9,3,12,night
16833,2012-12-09 04:00:00,4,0,0,2,16.4,20.455,94,7.0015,1.0,11.0,12,9,4,12,night
16834,2012-12-09 05:00:00,4,0,0,2,16.4,20.455,87,7.0015,0.0,8.0,8,9,5,12,night
16835,2012-12-09 06:00:00,4,0,0,3,16.4,20.455,94,7.0015,0.0,6.0,6,9,6,12,night
16836,2012-12-09 07:00:00,4,0,0,3,16.4,20.455,87,15.0013,1.0,22.0,23,9,7,12,night
16837,2012-12-09 08:00:00,4,0,0,3,16.4,20.455,87,11.0014,1.0,68.0,69,9,8,12,morning
16838,2012-12-09 09:00:00,4,0,0,2,16.4,20.455,87,16.9979,9.0,94.0,103,9,9,12,morning
16839,2012-12-09 10:00:00,4,0,0,2,16.4,20.455,87,19.0012,39.0,180.0,219,9,10,12,morning
16840,2012-12-09 11:00:00,4,0,0,2,16.4,20.455,87,19.9995,40.0,210.0,250,9,11,12,morning
16841,2012-12-09 12:00:00,4,0,0,2,16.4,20.455,82,19.9995,60.0,255.0,315,9,12,12,morning
16842,2012-12-09 13:00:00,4,0,0,2,15.58,19.695,87,19.0012,65.0,220.0,285,9,13,12,afternoon
16843,2012-12-09 14:00:00,4,0,0,2,15.58,19.695,87,12.998,42.0,190.0,232,9,14,12,afternoon
16844,2012-12-09 15:00:00,4,0,0,3,14.76,17.425,93,11.0014,25.0,200.0,225,9,15,12,afternoon
16845,2012-12-09 16:00:00,4,0,0,3,14.76,17.425,93,11.0014,33.0,220.0,253,9,16,12,afternoon
16846,2012-12-09 17:00:00,4,0,0,3,14.76,17.425,93,8.9981,20.0,209.0,229,9,17,12,afternoon
16847,2012-12-09 18:00:00,4,0,0,3,14.76,18.18,93,6.0032,17.0,181.0,198,9,18,12,afternoon
16848,2012-12-09 19:00:00,4,0,0,3,15.58,19.695,94,6.0032,12.0,110.0,122,9,19,12,evening
16849,2012-12-09 20:00:00,4,0,0,3,14.76,18.18,100,6.0032,6.0,102.0,108,9,20,12,evening
16850,2012-12-09 21:00:00,4,0,0,2,14.76,18.18,100,7.0015,10.0,86.0,96,9,21,12,evening
16851,2012-12-09 22:00:00,4,0,0,3,14.76,18.18,93,7.0015,3.0,75.0,78,9,22,12,evening
16852,2012-12-09 23:00:00,4,0,0,3,14.76,18.18,100,6.0032,3.0,48.0,51,9,23,12,night
16853,2012-12-10 00:00:00,4,0,1,3,14.76,18.18,100,6.0032,0.0,20.0,20,10,0,12,night
16854,2012-12-10 01:00:00,4,0,1,2,14.76,18.94,100,0.0,0.0,4.0,4,10,1,12,night
16855,2012-12-10 02:00:00,4,0,1,2,15.58,19.695,94,7.0015,2.0,3.0,5,10,2,12,night
16856,2012-12-10 03:00:00,4,0,1,2,15.58,19.695,94,7.0015,0.0,4.0,4,10,3,12,night
16857,2012-12-10 04:00:00,4,0,1,2,15.58,19.695,94,7.0015,3.0,9.0,12,10,4,12,night
16858,2012-12-10 05:00:00,4,0,1,2,15.58,19.695,94,7.0015,0.0,27.0,27,10,5,12,night
16859,2012-12-10 06:00:00,4,0,1,2,15.58,19.695,94,11.0014,2.0,121.0,123,10,6,12,night
16860,2012-12-10 07:00:00,4,0,1,2,15.58,19.695,94,16.9979,3.0,291.0,294,10,7,12,night
16861,2012-12-10 08:00:00,4,0,1,2,17.22,21.21,100,16.9979,9.0,575.0,584,10,8,12,morning
16862,2012-12-10 09:00:00,4,0,1,2,17.22,21.21,100,15.0013,11.0,273.0,284,10,9,12,morning
16863,2012-12-10 10:00:00,4,0,1,2,18.04,21.97,94,15.0013,12.0,121.0,133,10,10,12,morning
16864,2012-12-10 11:00:00,4,0,1,3,18.86,22.725,94,15.0013,8.0,126.0,134,10,11,12,morning
16865,2012-12-10 12:00:00,4,0,1,3,18.04,21.97,100,15.0013,23.0,150.0,173,10,12,12,morning
16866,2012-12-10 13:00:00,4,0,1,3,18.04,21.97,100,15.0013,30.0,190.0,220,10,13,12,afternoon
16867,2012-12-10 14:00:00,4,0,1,2,20.5,24.24,94,15.0013,31.0,179.0,210,10,14,12,afternoon
16868,2012-12-10 15:00:00,4,0,1,2,20.5,24.24,87,11.0014,29.0,207.0,236,10,15,12,afternoon
16869,2012-12-10 16:00:00,4,0,1,2,20.5,24.24,88,7.0015,37.0,308.0,345,10,16,12,afternoon
16870,2012-12-10 17:00:00,4,0,1,2,19.68,23.485,82,19.0012,38.0,578.0,616,10,17,12,afternoon
16871,2012-12-10 18:00:00,4,0,1,2,18.86,22.725,88,19.0012,20.0,544.0,564,10,18,12,afternoon
16872,2012-12-10 19:00:00,4,0,1,1,21.32,25.0,77,19.0012,18.0,409.0,427,10,19,12,evening
16873,2012-12-10 20:00:00,4,0,1,1,18.86,22.725,88,16.9979,13.0,287.0,300,10,20,12,evening
16874,2012-12-10 21:00:00,4,0,1,2,18.86,22.725,94,12.998,21.0,224.0,245,10,21,12,evening
16875,2012-12-10 22:00:00,4,0,1,2,20.5,24.24,82,15.0013,11.0,115.0,126,10,22,12,evening
16876,2012-12-10 23:00:00,4,0,1,1,18.86,22.725,88,16.9979,8.0,76.0,84,10,23,12,night
16877,2012-12-11 00:00:00,4,0,1,3,18.86,22.725,77,31.0009,2.0,29.0,31,11,0,12,night
16878,2012-12-11 01:00:00,4,0,1,1,17.22,21.21,71,30.0026,1.0,7.0,8,11,1,12,night
16879,2012-12-11 02:00:00,4,0,1,2,16.4,20.455,66,22.0028,0.0,1.0,1,11,2,12,night
16880,2012-12-11 03:00:00,4,0,1,3,14.76,16.665,76,19.0012,0.0,3.0,3,11,3,12,night
16881,2012-12-11 04:00:00,4,0,1,2,13.94,15.91,76,19.0012,0.0,8.0,8,11,4,12,night
16882,2012-12-11 05:00:00,4,0,1,3,13.94,15.15,71,22.0028,1.0,40.0,41,11,5,12,night
16883,2012-12-11 06:00:00,4,0,1,2,13.94,15.15,71,19.9995,0.0,118.0,118,11,6,12,night
16884,2012-12-11 07:00:00,4,0,1,1,13.94,15.15,66,27.9993,8.0,372.0,380,11,7,12,night
16885,2012-12-11 08:00:00,4,0,1,2,13.94,15.15,61,19.9995,16.0,708.0,724,11,8,12,morning
16886,2012-12-11 09:00:00,4,0,1,1,13.94,15.15,61,26.0027,12.0,322.0,334,11,9,12,morning
16887,2012-12-11 10:00:00,4,0,1,1,14.76,16.665,57,22.0028,12.0,142.0,154,11,10,12,morning
16888,2012-12-11 11:00:00,4,0,1,2,14.76,16.665,53,23.9994,28.0,145.0,173,11,11,12,morning
16889,2012-12-11 12:00:00,4,0,1,2,14.76,15.91,53,30.0026,13.0,213.0,226,11,12,12,morning
16890,2012-12-11 13:00:00,4,0,1,2,15.58,19.695,50,15.0013,28.0,226.0,254,11,13,12,afternoon
16891,2012-12-11 14:00:00,4,0,1,2,15.58,19.695,50,15.0013,19.0,185.0,204,11,14,12,afternoon
16892,2012-12-11 15:00:00,4,0,1,2,15.58,19.695,50,15.0013,20.0,250.0,270,11,15,12,afternoon
16893,2012-12-11 16:00:00,4,0,1,2,15.58,19.695,50,15.0013,24.0,334.0,358,11,16,12,afternoon
16894,2012-12-11 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,21.0,580.0,601,11,17,12,afternoon
16895,2012-12-11 18:00:00,4,0,1,1,13.12,15.15,53,15.0013,23.0,523.0,546,11,18,12,afternoon
16896,2012-12-11 19:00:00,4,0,1,1,13.12,15.15,53,15.0013,21.0,412.0,433,11,19,12,evening
16897,2012-12-11 20:00:00,4,0,1,1,13.12,15.15,53,15.0013,9.0,248.0,257,11,20,12,evening
16898,2012-12-11 21:00:00,4,0,1,1,13.12,15.91,53,12.998,14.0,193.0,207,11,21,12,evening
16899,2012-12-11 22:00:00,4,0,1,1,12.3,14.395,56,15.0013,6.0,100.0,106,11,22,12,evening
16900,2012-12-11 23:00:00,4,0,1,1,12.3,14.395,52,15.0013,4.0,60.0,64,11,23,12,night
16901,2012-12-12 00:00:00,4,0,1,1,12.3,15.15,52,11.0014,1.0,33.0,34,12,0,12,night
16902,2012-12-12 01:00:00,4,0,1,1,11.48,13.635,61,15.0013,3.0,18.0,21,12,1,12,night
16903,2012-12-12 02:00:00,4,0,1,1,11.48,13.635,56,11.0014,5.0,4.0,9,12,2,12,night
16904,2012-12-12 03:00:00,4,0,1,1,10.66,13.635,60,8.9981,3.0,7.0,10,12,3,12,night
16905,2012-12-12 04:00:00,4,0,1,1,10.66,15.15,60,0.0,0.0,4.0,4,12,4,12,night
16906,2012-12-12 05:00:00,4,0,1,1,10.66,12.88,60,12.998,0.0,37.0,37,12,5,12,night
16907,2012-12-12 06:00:00,4,0,1,2,10.66,12.12,60,16.9979,2.0,126.0,128,12,6,12,night
16908,2012-12-12 07:00:00,4,0,1,2,10.66,12.88,60,12.998,3.0,366.0,369,12,7,12,night
