,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_day,week_day
16009,2012-11-04 18:00:00,4,0,0,1,14.76,17.425,43,15.0013,31.0,206.0,237,4,18,11,afternoon,Sunday
16010,2012-11-04 19:00:00,4,0,0,1,14.76,16.665,43,16.9979,24.0,203.0,227,4,19,11,evening,Sunday
16011,2012-11-04 20:00:00,4,0,0,1,13.12,14.395,53,23.9994,7.0,134.0,141,4,20,11,evening,Sunday
16012,2012-11-04 21:00:00,4,0,0,1,12.3,13.635,52,19.9995,16.0,71.0,87,4,21,11,evening,Sunday
16013,2012-11-04 22:00:00,4,0,0,1,12.3,14.395,52,19.0012,15.0,64.0,79,4,22,11,evening,Sunday
16014,2012-11-04 23:00:00,4,0,0,2,12.3,15.15,56,11.0014,12.0,41.0,53,4,23,11,night,Sunday
16015,2012-11-05 00:00:00,4,0,1,2,12.3,14.395,56,12.998,3.0,20.0,23,5,0,11,night,Monday
16016,2012-11-05 01:00:00,4,0,1,2,12.3,15.15,56,11.0014,0.0,8.0,8,5,1,11,night,Monday
16017,2012-11-05 02:00:00,4,0,1,2,12.3,15.15,56,11.0014,2.0,4.0,6,5,2,11,night,Monday
16018,2012-11-05 03:00:00,4,0,1,2,12.3,14.395,56,15.0013,1.0,3.0,4,5,3,11,night,Monday
16019,2012-11-05 04:00:00,4,0,1,2,12.3,14.395,52,16.9979,5.0,11.0,16,5,4,11,night,Monday
16020,2012-11-05 05:00:00,4,0,1,2,12.3,13.635,52,22.0028,1.0,38.0,39,5,5,11,night,Monday
16021,2012-11-05 06:00:00,4,0,1,2,12.3,14.395,49,19.0012,4.0,135.0,139,5,6,11,night,Monday
16022,2012-11-05 07:00:00,4,0,1,2,12.3,14.395,49,16.9979,8.0,453.0,461,5,7,11,night,Monday
16023,2012-11-05 08:00:00,4,0,1,2,12.3,14.395,49,15.0013,19.0,629.0,648,5,8,11,morning,Monday
16024,2012-11-05 09:00:00,4,0,1,2,12.3,14.395,52,19.0012,18.0,239.0,257,5,9,11,morning,Monday
16025,2012-11-05 10:00:00,4,0,1,1,13.12,15.15,49,19.0012,30.0,112.0,142,5,10,11,morning,Monday
16026,2012-11-05 11:00:00,4,0,1,1,13.94,15.91,46,15.0013,31.0,119.0,150,5,11,11,morning,Monday
16027,2012-11-05 12:00:00,4,0,1,1,14.76,16.665,43,22.0028,38.0,206.0,244,5,12,11,morning,Monday
16028,2012-11-05 13:00:00,4,0,1,1,14.76,16.665,40,16.9979,39.0,183.0,222,5,13,11,afternoon,Monday
16029,2012-11-05 14:00:00,4,0,1,1,15.58,19.695,40,11.0014,31.0,165.0,196,5,14,11,afternoon,Monday
16030,2012-11-05 15:00:00,4,0,1,1,15.58,19.695,40,19.0012,24.0,207.0,231,5,15,11,afternoon,Monday
16031,2012-11-05 16:00:00,4,0,1,1,14.76,16.665,43,19.0012,35.0,325.0,360,5,16,11,afternoon,Monday
16032,2012-11-05 17:00:00,4,0,1,1,13.94,15.91,46,15.0013,34.0,604.0,638,5,17,11,afternoon,Monday
16033,2012-11-05 18:00:00,4,0,1,1,13.94,15.91,46,15.0013,19.0,523.0,542,5,18,11,afternoon,Monday
16034,2012-11-05 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,11.0,361.0,372,5,19,11,evening,Monday
16035,2012-11-05 20:00:00,4,0,1,1,13.12,15.15,49,16.9979,13.0,228.0,241,5,20,11,evening,Monday
16036,2012-11-05 21:00:00,4,0,1,1,12.3,14.395,52,19.0012,8.0,144.0,152,5,21,11,evening,Monday
16037,2012-11-05 22:00:00,4,0,1,1,11.48,13.635,56,12.998,4.0,111.0,115,5,22,11,evening,Monday
16038,2012-11-05 23:00:00,4,0,1,1,10.66,13.635,60,8.9981,0.0,53.0,53,5,23,11,night,Monday
16039,2012-11-06 00:00:00,4,0,1,1,9.84,12.88,60,7.0015,1.0,18.0,19,6,0,11,night,Tuesday
16040,2012-11-06 01:00:00,4,0,1,1,9.84,12.12,60,11.0014,0.0,8.0,8,6,1,11,night,Tuesday
16041,2012-11-06 02:00:00,4,0,1,1,9.84,12.88,65,6.0032,0.0,2.0,2,6,2,11,night,Tuesday
16042,2012-11-06 03:00:00,4,0,1,1,9.02,12.12,64,7.0015,0.0,4.0,4,6,3,11,night,Tuesday
16043,2012-11-06 04:00:00,4,0,1,1,9.02,12.88,69,6.0032,0.0,7.0,7,6,4,11,night,Tuesday
16044,2012-11-06 05:00:00,4,0,1,2,9.02,11.365,64,12.998,1.0,40.0,41,6,5,11,night,Tuesday
16045,2012-11-06 06:00:00,4,0,1,1,9.02,11.365,69,8.9981,6.0,143.0,149,6,6,11,night,Tuesday
16046,2012-11-06 07:00:00,4,0,1,1,8.2,10.605,69,11.0014,9.0,378.0,387,6,7,11,night,Tuesday
16047,2012-11-06 08:00:00,4,0,1,1,9.02,11.365,69,11.0014,20.0,568.0,588,6,8,11,morning,Tuesday
16048,2012-11-06 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,25.0,338.0,363,6,9,11,morning,Tuesday
16049,2012-11-06 10:00:00,4,0,1,1,12.3,14.395,49,12.998,41.0,189.0,230,6,10,11,morning,Tuesday
16050,2012-11-06 11:00:00,4,0,1,1,13.12,16.665,45,8.9981,39.0,177.0,216,6,11,11,morning,Tuesday
16051,2012-11-06 12:00:00,4,0,1,1,13.12,16.665,45,8.9981,31.0,217.0,248,6,12,11,morning,Tuesday
16052,2012-11-06 13:00:00,4,0,1,1,13.94,16.665,46,8.9981,46.0,232.0,278,6,13,11,afternoon,Tuesday
16053,2012-11-06 14:00:00,4,0,1,1,14.76,18.18,40,7.0015,44.0,196.0,240,6,14,11,afternoon,Tuesday
16054,2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979,45.0,227.0,272,6,15,11,afternoon,Tuesday
16055,2012-11-06 16:00:00,4,0,1,1,13.94,16.665,46,11.0014,33.0,369.0,402,6,16,11,afternoon,Tuesday
16056,2012-11-06 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,30.0,597.0,627,6,17,11,afternoon,Tuesday
16057,2012-11-06 18:00:00,4,0,1,1,13.12,15.15,57,19.9995,20.0,477.0,497,6,18,11,afternoon,Tuesday
16058,2012-11-06 19:00:00,4,0,1,1,12.3,14.395,56,15.0013,15.0,356.0,371,6,19,11,evening,Tuesday
16059,2012-11-06 20:00:00,4,0,1,1,12.3,14.395,61,15.0013,10.0,218.0,228,6,20,11,evening,Tuesday
16060,2012-11-06 21:00:00,4,0,1,2,12.3,14.395,56,16.9979,14.0,137.0,151,6,21,11,evening,Tuesday
16061,2012-11-06 22:00:00,4,0,1,2,12.3,14.395,56,15.0013,17.0,136.0,153,6,22,11,evening,Tuesday
16062,2012-11-06 23:00:00,4,0,1,1,12.3,14.395,56,15.0013,19.0,186.0,205,6,23,11,night,Tuesday
16063,2012-11-07 00:00:00,4,0,1,2,12.3,14.395,56,19.0012,49.0,234.0,283,7,0,11,night,Wednesday
16064,2012-11-07 01:00:00,4,0,1,2,11.48,13.635,61,16.9979,6.0,86.0,92,7,1,11,night,Wednesday
16065,2012-11-07 02:00:00,4,0,1,2,11.48,12.88,56,19.9995,6.0,68.0,74,7,2,11,night,Wednesday
16066,2012-11-07 03:00:00,4,0,1,2,11.48,12.88,52,22.0028,2.0,9.0,11,7,3,11,night,Wednesday
16067,2012-11-07 04:00:00,4,0,1,2,11.48,12.88,52,19.9995,0.0,9.0,9,7,4,11,night,Wednesday
16068,2012-11-07 05:00:00,4,0,1,2,11.48,12.88,52,22.0028,0.0,27.0,27,7,5,11,night,Wednesday
16069,2012-11-07 06:00:00,4,0,1,2,10.66,12.12,56,19.0012,3.0,115.0,118,7,6,11,night,Wednesday
16070,2012-11-07 07:00:00,4,0,1,2,10.66,11.365,56,19.9995,5.0,314.0,319,7,7,11,night,Wednesday
16071,2012-11-07 08:00:00,4,0,1,2,10.66,12.12,60,19.0012,18.0,583.0,601,7,8,11,morning,Wednesday
16072,2012-11-07 09:00:00,4,0,1,2,10.66,12.12,60,19.0012,17.0,351.0,368,7,9,11,morning,Wednesday
16073,2012-11-07 10:00:00,4,0,1,2,11.48,12.88,56,19.9995,27.0,151.0,178,7,10,11,morning,Wednesday
16074,2012-11-07 11:00:00,4,0,1,2,13.12,14.395,51,23.9994,15.0,132.0,147,7,11,11,morning,Wednesday
16075,2012-11-07 12:00:00,4,0,1,2,13.12,15.15,53,19.0012,24.0,188.0,212,7,12,11,morning,Wednesday
16076,2012-11-07 13:00:00,4,0,1,2,13.12,15.15,53,16.9979,23.0,158.0,181,7,13,11,afternoon,Wednesday
16077,2012-11-07 14:00:00,4,0,1,2,13.12,14.395,53,23.9994,19.0,142.0,161,7,14,11,afternoon,Wednesday
16078,2012-11-07 15:00:00,4,0,1,2,13.12,15.15,53,19.9995,20.0,178.0,198,7,15,11,afternoon,Wednesday
16079,2012-11-07 16:00:00,4,0,1,2,13.12,14.395,53,23.9994,23.0,250.0,273,7,16,11,afternoon,Wednesday
16080,2012-11-07 17:00:00,4,0,1,2,13.12,14.395,53,26.0027,16.0,501.0,517,7,17,11,afternoon,Wednesday
16081,2012-11-07 18:00:00,4,0,1,2,13.12,14.395,53,23.9994,17.0,448.0,465,7,18,11,afternoon,Wednesday
16082,2012-11-07 19:00:00,4,0,1,2,12.3,13.635,56,19.9995,17.0,302.0,319,7,19,11,evening,Wednesday
16083,2012-11-07 20:00:00,4,0,1,2,13.12,15.15,49,22.0028,7.0,249.0,256,7,20,11,evening,Wednesday
16084,2012-11-07 21:00:00,4,0,1,2,13.12,15.15,49,19.9995,5.0,121.0,126,7,21,11,evening,Wednesday
16085,2012-11-07 22:00:00,4,0,1,3,12.3,14.395,56,16.9979,4.0,56.0,60,7,22,11,evening,Wednesday
16086,2012-11-07 23:00:00,4,0,1,3,11.48,13.635,65,15.0013,3.0,37.0,40,7,23,11,night,Wednesday
16087,2012-11-08 00:00:00,4,0,1,3,11.48,13.635,61,15.0013,1.0,14.0,15,8,0,11,night,Thursday
16088,2012-11-08 01:00:00,4,0,1,3,12.3,13.635,52,23.9994,1.0,11.0,12,8,1,11,night,Thursday
16089,2012-11-08 02:00:00,4,0,1,2,12.3,14.395,49,15.0013,1.0,5.0,6,8,2,11,night,Thursday
16090,2012-11-08 04:00:00,4,0,1,2,12.3,14.395,45,19.0012,1.0,9.0,10,8,4,11,night,Thursday
16091,2012-11-08 05:00:00,4,0,1,2,12.3,14.395,42,15.0013,0.0,35.0,35,8,5,11,night,Thursday
16092,2012-11-08 06:00:00,4,0,1,1,12.3,14.395,39,15.0013,2.0,122.0,124,8,6,11,night,Thursday
16093,2012-11-08 07:00:00,4,0,1,1,11.48,12.88,36,26.0027,12.0,411.0,423,8,7,11,night,Thursday
16094,2012-11-08 08:00:00,4,0,1,1,12.3,14.395,33,19.0012,16.0,652.0,668,8,8,11,morning,Thursday
16095,2012-11-08 09:00:00,4,0,1,1,13.12,14.395,31,23.9994,22.0,253.0,275,8,9,11,morning,Thursday
16096,2012-11-08 10:00:00,4,0,1,1,13.12,15.15,31,22.0028,13.0,148.0,161,8,10,11,morning,Thursday
16097,2012-11-08 11:00:00,4,0,1,1,14.76,16.665,29,26.0027,16.0,155.0,171,8,11,11,morning,Thursday
16098,2012-11-08 12:00:00,4,0,1,1,16.4,20.455,24,32.9975,33.0,202.0,235,8,12,11,morning,Thursday
16099,2012-11-08 13:00:00,4,0,1,1,18.04,21.97,18,27.9993,33.0,195.0,228,8,13,11,afternoon,Thursday
16100,2012-11-08 14:00:00,4,0,1,1,18.04,21.97,18,27.9993,33.0,149.0,182,8,14,11,afternoon,Thursday
16101,2012-11-08 15:00:00,4,0,1,1,18.04,21.97,18,27.9993,32.0,201.0,233,8,15,11,afternoon,Thursday
16102,2012-11-08 16:00:00,4,0,1,1,17.22,21.21,16,26.0027,18.0,321.0,339,8,16,11,afternoon,Thursday
16103,2012-11-08 17:00:00,4,0,1,1,16.4,20.455,20,19.9995,36.0,556.0,592,8,17,11,afternoon,Thursday
16104,2012-11-08 18:00:00,4,0,1,1,16.4,20.455,24,27.9993,16.0,491.0,507,8,18,11,afternoon,Thursday
16105,2012-11-08 19:00:00,4,0,1,1,15.58,19.695,27,23.9994,14.0,359.0,373,8,19,11,evening,Thursday
16106,2012-11-08 20:00:00,4,0,1,1,15.58,19.695,29,31.0009,10.0,235.0,245,8,20,11,evening,Thursday
16107,2012-11-08 21:00:00,4,0,1,1,14.76,16.665,37,26.0027,11.0,222.0,233,8,21,11,evening,Thursday
16108,2012-11-08 22:00:00,4,0,1,1,13.94,15.15,42,19.9995,14.0,147.0,161,8,22,11,evening,Thursday
16109,2012-11-08 23:00:00,4,0,1,1,13.94,15.15,46,23.9994,5.0,82.0,87,8,23,11,night,Thursday
16110,2012-11-09 00:00:00,4,0,1,1,13.94,15.15,49,22.0028,9.0,46.0,55,9,0,11,night,Friday
16111,2012-11-09 01:00:00,4,0,1,1,13.12,15.15,53,19.0012,3.0,17.0,20,9,1,11,night,Friday
16112,2012-11-09 02:00:00,4,0,1,1,13.12,15.15,53,16.9979,1.0,11.0,12,9,2,11,night,Friday
16113,2012-11-09 03:00:00,4,0,1,1,13.12,14.395,53,27.9993,3.0,6.0,9,9,3,11,night,Friday
16114,2012-11-09 04:00:00,4,0,1,1,13.12,14.395,53,23.9994,0.0,14.0,14,9,4,11,night,Friday
16115,2012-11-09 05:00:00,4,0,1,1,12.3,14.395,56,12.998,2.0,25.0,27,9,5,11,night,Friday
16116,2012-11-09 06:00:00,4,0,1,1,10.66,13.635,65,7.0015,5.0,126.0,131,9,6,11,night,Friday
16117,2012-11-09 07:00:00,4,0,1,1,10.66,13.635,65,8.9981,9.0,332.0,341,9,7,11,night,Friday
16118,2012-11-09 08:00:00,4,0,1,1,13.12,15.91,57,11.0014,25.0,668.0,693,9,8,11,morning,Friday
16119,2012-11-09 09:00:00,4,0,1,1,13.94,15.15,53,27.9993,23.0,304.0,327,9,9,11,morning,Friday
16120,2012-11-09 10:00:00,4,0,1,1,14.76,16.665,50,22.0028,34.0,163.0,197,9,10,11,morning,Friday
16121,2012-11-09 11:00:00,4,0,1,1,16.4,20.455,47,19.9995,66.0,185.0,251,9,11,11,morning,Friday
16122,2012-11-09 12:00:00,4,0,1,1,18.04,21.97,41,22.0028,48.0,214.0,262,9,12,11,morning,Friday
16123,2012-11-09 13:00:00,4,0,1,1,18.86,22.725,38,19.9995,62.0,237.0,299,9,13,11,afternoon,Friday
16124,2012-11-09 14:00:00,4,0,1,1,18.86,22.725,38,12.998,67.0,207.0,274,9,14,11,afternoon,Friday
16125,2012-11-09 15:00:00,4,0,1,1,18.86,22.725,36,15.0013,78.0,278.0,356,9,15,11,afternoon,Friday
16126,2012-11-09 16:00:00,4,0,1,1,18.86,22.725,38,11.0014,57.0,377.0,434,9,16,11,afternoon,Friday
16127,2012-11-09 17:00:00,4,0,1,1,17.22,21.21,44,8.9981,61.0,593.0,654,9,17,11,afternoon,Friday
16128,2012-11-09 18:00:00,4,0,1,1,17.22,21.21,44,7.0015,46.0,450.0,496,9,18,11,afternoon,Friday
16129,2012-11-09 19:00:00,4,0,1,1,13.94,17.425,71,6.0032,30.0,331.0,361,9,19,11,evening,Friday
16130,2012-11-09 20:00:00,4,0,1,1,14.76,17.425,66,8.9981,20.0,235.0,255,9,20,11,evening,Friday
16131,2012-11-09 21:00:00,4,0,1,1,13.94,18.18,76,0.0,23.0,176.0,199,9,21,11,evening,Friday
16132,2012-11-09 22:00:00,4,0,1,1,13.94,17.425,71,7.0015,17.0,146.0,163,9,22,11,evening,Friday
16133,2012-11-09 23:00:00,4,0,1,1,13.12,16.665,81,6.0032,20.0,142.0,162,9,23,11,night,Friday
16134,2012-11-10 00:00:00,4,0,0,1,13.12,16.665,76,6.0032,16.0,106.0,122,10,0,11,night,Saturday
16135,2012-11-10 01:00:00,4,0,0,1,12.3,15.91,81,6.0032,8.0,68.0,76,10,1,11,night,Saturday
16136,2012-11-10 02:00:00,4,0,0,1,13.12,17.425,81,0.0,2.0,42.0,44,10,2,11,night,Saturday
16137,2012-11-10 03:00:00,4,0,0,1,12.3,16.665,81,0.0,9.0,11.0,20,10,3,11,night,Saturday
16138,2012-11-10 04:00:00,4,0,0,1,10.66,13.635,87,7.0015,2.0,4.0,6,10,4,11,night,Saturday
16139,2012-11-10 05:00:00,4,0,0,1,11.48,15.91,87,0.0,1.0,9.0,10,10,5,11,night,Saturday
16140,2012-11-10 06:00:00,4,0,0,1,9.84,12.88,93,6.0032,5.0,11.0,16,10,6,11,night,Saturday
16141,2012-11-10 07:00:00,4,0,0,1,10.66,13.635,87,7.0015,14.0,57.0,71,10,7,11,night,Saturday
16142,2012-11-10 08:00:00,4,0,0,1,13.12,17.425,76,0.0,16.0,130.0,146,10,8,11,morning,Saturday
16143,2012-11-10 09:00:00,4,0,0,1,14.76,17.425,66,12.998,43.0,216.0,259,10,9,11,morning,Saturday
16144,2012-11-10 10:00:00,4,0,0,1,16.4,20.455,58,0.0,86.0,264.0,350,10,10,11,morning,Saturday
16145,2012-11-10 11:00:00,4,0,0,1,16.4,20.455,58,7.0015,143.0,323.0,466,10,11,11,morning,Saturday
16146,2012-11-10 12:00:00,4,0,0,1,19.68,23.485,48,0.0,258.0,348.0,606,10,12,11,morning,Saturday
16147,2012-11-10 13:00:00,4,0,0,1,21.32,25.0,39,0.0,268.0,383.0,651,10,13,11,afternoon,Saturday
16148,2012-11-10 14:00:00,4,0,0,1,22.14,25.76,37,0.0,280.0,347.0,627,10,14,11,afternoon,Saturday
16149,2012-11-10 15:00:00,4,0,0,1,21.32,25.0,45,0.0,216.0,351.0,567,10,15,11,afternoon,Saturday
16150,2012-11-10 16:00:00,4,0,0,1,22.14,25.76,37,0.0,227.0,378.0,605,10,16,11,afternoon,Saturday
16151,2012-11-10 17:00:00,4,0,0,1,20.5,24.24,45,12.998,183.0,318.0,501,10,17,11,afternoon,Saturday
16152,2012-11-10 18:00:00,4,0,0,1,18.04,21.97,54,8.9981,103.0,256.0,359,10,18,11,afternoon,Saturday
16153,2012-11-10 19:00:00,4,0,0,1,18.86,22.725,51,6.0032,55.0,228.0,283,10,19,11,evening,Saturday
16154,2012-11-10 20:00:00,4,0,0,1,18.04,21.97,54,0.0,39.0,153.0,192,10,20,11,evening,Saturday
16155,2012-11-10 21:00:00,4,0,0,1,16.4,20.455,66,0.0,51.0,169.0,220,10,21,11,evening,Saturday
16156,2012-11-10 22:00:00,4,0,0,1,15.58,19.695,71,6.0032,39.0,154.0,193,10,22,11,evening,Saturday
16157,2012-11-10 23:00:00,4,0,0,1,14.76,18.18,71,7.0015,26.0,120.0,146,10,23,11,night,Saturday
16158,2012-11-11 00:00:00,4,0,0,1,13.94,17.425,81,6.0032,14.0,110.0,124,11,0,11,night,Sunday
16159,2012-11-11 01:00:00,4,0,0,1,13.94,17.425,76,6.0032,26.0,82.0,108,11,1,11,night,Sunday
16160,2012-11-11 02:00:00,4,0,0,1,13.12,16.665,87,7.0015,12.0,58.0,70,11,2,11,night,Sunday
16161,2012-11-11 03:00:00,4,0,0,1,13.94,18.18,81,0.0,9.0,39.0,48,11,3,11,night,Sunday
16162,2012-11-11 04:00:00,4,0,0,1,13.12,16.665,81,7.0015,5.0,6.0,11,11,4,11,night,Sunday
16163,2012-11-11 05:00:00,4,0,0,1,12.3,15.15,87,8.9981,0.0,12.0,12,11,5,11,night,Sunday
16164,2012-11-11 06:00:00,4,0,0,1,12.3,15.91,87,6.0032,3.0,16.0,19,11,6,11,night,Sunday
16165,2012-11-11 07:00:00,4,0,0,1,12.3,15.91,89,6.0032,12.0,56.0,68,11,7,11,night,Sunday
16166,2012-11-11 08:00:00,4,0,0,1,13.12,16.665,87,7.0015,32.0,87.0,119,11,8,11,morning,Sunday
16167,2012-11-11 09:00:00,4,0,0,1,14.76,18.94,77,0.0,94.0,179.0,273,11,9,11,morning,Sunday
16168,2012-11-11 10:00:00,4,0,0,1,16.4,20.455,69,7.0015,133.0,272.0,405,11,10,11,morning,Sunday
16169,2012-11-11 11:00:00,4,0,0,1,18.86,22.725,59,8.9981,180.0,324.0,504,11,11,11,morning,Sunday
16170,2012-11-11 12:00:00,4,0,0,1,20.5,24.24,48,6.0032,195.0,390.0,585,11,12,11,morning,Sunday
16171,2012-11-11 13:00:00,4,0,0,1,22.14,25.76,45,7.0015,262.0,424.0,686,11,13,11,afternoon,Sunday
16172,2012-11-11 14:00:00,4,0,0,1,24.6,31.06,33,11.0014,292.0,362.0,654,11,14,11,afternoon,Sunday
16173,2012-11-11 15:00:00,4,0,0,1,22.96,26.515,37,15.0013,304.0,420.0,724,11,15,11,afternoon,Sunday
16174,2012-11-11 16:00:00,4,0,0,1,22.14,25.76,42,15.0013,260.0,393.0,653,11,16,11,afternoon,Sunday
16175,2012-11-11 17:00:00,4,0,0,1,22.14,25.76,45,11.0014,151.0,342.0,493,11,17,11,afternoon,Sunday
16176,2012-11-11 18:00:00,4,0,0,1,21.32,25.0,45,8.9981,102.0,303.0,405,11,18,11,afternoon,Sunday
16177,2012-11-11 19:00:00,4,0,0,1,19.68,23.485,55,8.9981,69.0,208.0,277,11,19,11,evening,Sunday
16178,2012-11-11 20:00:00,4,0,0,1,18.04,21.97,62,11.0014,54.0,146.0,200,11,20,11,evening,Sunday
16179,2012-11-11 21:00:00,4,0,0,1,18.04,21.97,67,15.0013,44.0,127.0,171,11,21,11,evening,Sunday
16180,2012-11-11 22:00:00,4,0,0,1,17.22,21.21,71,12.998,21.0,113.0,134,11,22,11,evening,Sunday
16181,2012-11-11 23:00:00,4,0,0,1,17.22,21.21,71,12.998,16.0,93.0,109,11,23,11,night,Sunday
16182,2012-11-12 00:00:00,4,1,0,1,17.22,21.21,71,7.0015,6.0,43.0,49,12,0,11,night,Monday
16183,2012-11-12 01:00:00,4,1,0,1,16.4,20.455,76,11.0014,4.0,26.0,30,12,1,11,night,Monday
16184,2012-11-12 02:00:00,4,1,0,1,16.4,20.455,76,8.9981,6.0,14.0,20,12,2,11,night,Monday
16185,2012-11-12 03:00:00,4,1,0,1,16.4,20.455,76,8.9981,1.0,3.0,4,12,3,11,night,Monday
16186,2012-11-12 04:00:00,4,1,0,1,16.4,20.455,76,6.0032,1.0,3.0,4,12,4,11,night,Monday
16187,2012-11-12 05:00:00,4,1,0,1,15.58,19.695,87,0.0,1.0,23.0,24,12,5,11,night,Monday
16188,2012-11-12 06:00:00,4,1,0,1,15.58,19.695,87,7.0015,7.0,64.0,71,12,6,11,night,Monday
16189,2012-11-12 07:00:00,4,1,0,1,16.4,20.455,87,0.0,16.0,248.0,264,12,7,11,night,Monday
16190,2012-11-12 08:00:00,4,1,0,1,17.22,21.21,82,11.0014,50.0,490.0,540,12,8,11,morning,Monday
16191,2012-11-12 09:00:00,4,1,0,1,18.04,21.97,88,7.0015,60.0,337.0,397,12,9,11,morning,Monday
16192,2012-11-12 10:00:00,4,1,0,1,19.68,23.485,77,11.0014,82.0,184.0,266,12,10,11,morning,Monday
16193,2012-11-12 11:00:00,4,1,0,1,21.32,25.0,72,11.0014,112.0,255.0,367,12,11,11,morning,Monday
16194,2012-11-12 12:00:00,4,1,0,1,22.96,26.515,64,15.0013,105.0,314.0,419,12,12,11,morning,Monday
16195,2012-11-12 13:00:00,4,1,0,1,24.6,30.305,60,15.0013,108.0,312.0,420,12,13,11,afternoon,Monday
16196,2012-11-12 14:00:00,4,1,0,1,23.78,27.275,60,19.0012,134.0,310.0,444,12,14,11,afternoon,Monday
16197,2012-11-12 15:00:00,4,1,0,1,22.96,26.515,64,16.9979,102.0,280.0,382,12,15,11,afternoon,Monday
16198,2012-11-12 16:00:00,4,1,0,1,22.96,26.515,64,11.0014,87.0,347.0,434,12,16,11,afternoon,Monday
16199,2012-11-12 17:00:00,4,1,0,1,22.96,26.515,64,19.0012,66.0,530.0,596,12,17,11,afternoon,Monday
16200,2012-11-12 18:00:00,4,1,0,1,21.32,25.0,72,8.9981,65.0,486.0,551,12,18,11,afternoon,Monday
16201,2012-11-12 19:00:00,4,1,0,1,22.14,25.76,73,19.0012,30.0,323.0,353,12,19,11,evening,Monday
16202,2012-11-12 20:00:00,4,1,0,2,21.32,25.0,77,19.0012,31.0,273.0,304,12,20,11,evening,Monday
16203,2012-11-12 21:00:00,4,1,0,3,22.14,25.76,73,15.0013,10.0,145.0,155,12,21,11,evening,Monday
16204,2012-11-12 22:00:00,4,1,0,1,21.32,25.0,77,16.9979,12.0,100.0,112,12,22,11,evening,Monday
16205,2012-11-12 23:00:00,4,1,0,2,22.14,25.76,77,15.0013,1.0,62.0,63,12,23,11,night,Monday
16206,2012-11-13 00:00:00,4,0,1,2,21.32,25.0,83,19.0012,5.0,18.0,23,13,0,11,night,Tuesday
16207,2012-11-13 01:00:00,4,0,1,3,18.04,21.97,88,43.0006,0.0,5.0,5,13,1,11,night,Tuesday
16208,2012-11-13 02:00:00,4,0,1,3,14.76,15.91,87,30.0026,7.0,4.0,11,13,2,11,night,Tuesday
16209,2012-11-13 03:00:00,4,0,1,3,14.76,16.665,87,23.9994,2.0,3.0,5,13,3,11,night,Tuesday
16210,2012-11-13 04:00:00,4,0,1,2,14.76,16.665,81,26.0027,0.0,9.0,9,13,4,11,night,Tuesday
16211,2012-11-13 05:00:00,4,0,1,2,13.94,15.91,87,19.0012,0.0,18.0,18,13,5,11,night,Tuesday
16212,2012-11-13 06:00:00,4,0,1,3,13.12,14.395,81,31.0009,2.0,48.0,50,13,6,11,night,Tuesday
16213,2012-11-13 07:00:00,4,0,1,3,13.12,15.15,87,16.9979,1.0,106.0,107,13,7,11,night,Tuesday
16214,2012-11-13 08:00:00,4,0,1,3,13.12,15.15,87,16.9979,4.0,207.0,211,13,8,11,morning,Tuesday
16215,2012-11-13 09:00:00,4,0,1,3,13.12,15.15,81,22.0028,1.0,109.0,110,13,9,11,morning,Tuesday
16216,2012-11-13 10:00:00,4,0,1,3,12.3,13.635,75,26.0027,10.0,84.0,94,13,10,11,morning,Tuesday
16217,2012-11-13 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,22.0,133.0,155,13,11,11,morning,Tuesday
16218,2012-11-13 12:00:00,4,0,1,1,13.94,15.91,61,19.0012,16.0,180.0,196,13,12,11,morning,Tuesday
16219,2012-11-13 13:00:00,4,0,1,1,13.94,15.91,53,16.9979,30.0,188.0,218,13,13,11,afternoon,Tuesday
16220,2012-11-13 14:00:00,4,0,1,1,15.58,19.695,46,26.0027,34.0,169.0,203,13,14,11,afternoon,Tuesday
16221,2012-11-13 15:00:00,4,0,1,1,16.4,20.455,40,19.9995,33.0,184.0,217,13,15,11,afternoon,Tuesday
16222,2012-11-13 16:00:00,4,0,1,1,15.58,19.695,40,19.9995,28.0,282.0,310,13,16,11,afternoon,Tuesday
16223,2012-11-13 17:00:00,4,0,1,1,13.94,15.15,49,23.9994,33.0,575.0,608,13,17,11,afternoon,Tuesday
16224,2012-11-13 18:00:00,4,0,1,1,13.94,15.91,49,19.0012,45.0,514.0,559,13,18,11,afternoon,Tuesday
16225,2012-11-13 19:00:00,4,0,1,1,13.12,14.395,49,23.9994,12.0,344.0,356,13,19,11,evening,Tuesday
16226,2012-11-13 20:00:00,4,0,1,1,12.3,13.635,49,23.9994,12.0,211.0,223,13,20,11,evening,Tuesday
16227,2012-11-13 21:00:00,4,0,1,1,12.3,13.635,49,23.9994,9.0,178.0,187,13,21,11,evening,Tuesday
16228,2012-11-13 22:00:00,4,0,1,1,10.66,11.365,56,22.0028,15.0,120.0,135,13,22,11,evening,Tuesday
16229,2012-11-13 23:00:00,4,0,1,1,10.66,11.365,56,19.9995,6.0,78.0,84,13,23,11,night,Tuesday
